Movie Title,Opening Weekend,Avg Expert Score,Avg User Score
Rosenwald,6000.00,69.6666666666666667,7.0000000000000000
Saving Shiloh,6000.00,65.3000000000000000,9.0000000000000000
Smiley Face,5993.00,73.6666666666666667,5.1481481481481481
Midnight in Paris,599003.00,81.2750000000000000,7.7933333333333333
It Comes at Night,5988370.00,78.4418604651162791,5.4857142857142857
Ixcanul,5980.00,81.3750000000000000,7.0000000000000000
Miss Sloane,59797.00,64.7073170731707317,6.0000000000000000
My Big Fat Greek Wedding,597362.00,64.1034482758620690,7.7000000000000000
Chevalier,5968.00,75.0555555555555556,2.0000000000000000
Hot Tub Time Machine 2,5963324.00,34.2258064516129032,3.7666666666666667
New York Minute,5962106.00,39.6875000000000000,1.00000000000000000000
Eye of the Beholder,5959447.00,34.1153846153846154,2.1666666666666667
Outlander,59581.00,47.2727272727272727,7.6296296296296296
Lemon,5957.00,61.5000000000000000,4.0000000000000000
The Invasion,5951409.00,50.1290322580645161,5.5636363636363636
A Perfect Getaway,5948555.00,65.5454545454545455,5.7317073170731707
The Ballad of Jack and Rose,59459.00,63.5142857142857143,6.0000000000000000
Missing Link,5944950.00,69.6666666666666667,6.6818181818181818
The Bank Job,5935256.00,70.2187500000000000,7.7234042553191489
Hollywoodland,5926177.00,65.3030303030303030,4.9642857142857143
Star Trek Beyond,59253211.00,68.5000000000000000,5.7581967213114754
Jason Bourne,59215365.00,60.3000000000000000,5.9718309859154930
Factotum,59212.00,71.4800000000000000,6.1428571428571429
Valiant,5914722.00,51.3703703703703704,3.6666666666666667
Pearl Harbor,59078912.00,50.6571428571428571,4.7555555555555556
Hannah Takes the Stairs,5901.00,64.5333333333333333,4.0000000000000000
Fifty Shades of Black,5900528.00,34.4545454545454545,2.7272727272727273
Sylvia,58940.00,58.8250000000000000,7.0000000000000000
Friends with Money,589332.00,69.3421052631578947,5.3421052631578947
The Neon Demon,589014.00,53.6000000000000000,6.1296296296296296
What We Do Is Secret,5888.00,59.2777777777777778,9.4000000000000000
The Burning Plain,58749.00,50.7222222222222222,7.8750000000000000
The Woodmans,5874.00,72.7777777777777778,9.0000000000000000
Rapt,5872.00,73.0625000000000000,7.6666666666666667
The Next Best Thing,5870387.00,31.5806451612903226,10.0000000000000000
My One and Only,58692.00,64.0909090909090909,8.7500000000000000
Damsels in Distress,58589.00,67.6969696969696970,4.6470588235294118
Pretty Persuasion,58570.00,46.7241379310344828,7.4000000000000000
Awake,5856872.00,39.3529411764705882,5.5897435897435897
Rocket Science,58536.00,74.6785714285714286,5.6250000000000000
The Prodigy,5853061.00,48.9444444444444444,4.8571428571428571
Hot Fuzz,5848464.00,80.4054054054054054,8.2548076923076923
Mediterranea,5846.00,75.5454545454545455,8.0000000000000000
Beeswax,5844.00,68.8000000000000000,8.0000000000000000
The Darkest Minds,5842609.00,43.6785714285714286,5.5000000000000000
Disaster Movie,5836973.00,20.9166666666666667,1.3986013986013986
Jane,58348.00,86.5416666666666667,8.5000000000000000
Freedomland,5833562.00,49.2857142857142857,5.4347826086956522
The Sacrament,583.00,54.0000000000000000,5.6153846153846154
Catch That Kid,5824860.00,39.4814814814814815,7.7500000000000000
Eden Lake,5824.00,65.7142857142857143,5.9310344827586207
Unaccompanied Minors,5815474.00,48.7272727272727273,8.3333333333333333
4,5815.00,73.6000000000000000,7.0000000000000000
How to Deal,5809960.00,49.7241379310344828,10.0000000000000000
Wonder Boys,5808919.00,75.1666666666666667,6.0000000000000000
Hard Candy,58049.00,65.3333333333333333,6.8767123287671233
Drowning Mona,5802229.00,33.7187500000000000,9.2500000000000000
State and Main,580163.00,77.0000000000000000,8.0000000000000000
Hannibal,58003121.00,61.1388888888888889,6.6388888888888889
I Am Eleven,5800.00,60.5555555555555556,10.0000000000000000
Come to Daddy,57998.00,65.7000000000000000,5.5000000000000000
How It Ends,5792.00,61.2352941176470588,1.5000000000000000
Goodbye Christopher Robin,57917.00,59.2500000000000000,6.9090909090909091
The 33,5787266.00,58.1612903225806452,6.6363636363636364
RBG,578470.00,72.1875000000000000,7.7000000000000000
An American Haunting,5783508.00,44.0555555555555556,4.8000000000000000
The Station Agent,57785.00,81.5555555555555556,6.7142857142857143
Chappaquiddick,5765854.00,70.2727272727272727,7.0833333333333333
The Pledge,5765347.00,73.1212121212121212,7.0000000000000000
The Cove,57640.00,84.5000000000000000,7.6666666666666667
1917,576216.00,79.3859649122807018,8.2851711026615970
Little Woods,57610.00,75.9047619047619048,8.5000000000000000
Playing for Keeps,5750288.00,33.2307692307692308,4.0000000000000000
Animal Factory,5746.00,67.9166666666666667,8.0000000000000000
Idlewild,5745780.00,57.1612903225806452,6.8461538461538462
The Glass House,5738448.00,40.4117647058823529,7.0000000000000000
Amazing Grace,57353.00,66.7931034482758621,8.0740740740740741
The Yards,57339.00,62.0322580645161290,5.6000000000000000
Murderball,57286.00,86.0000000000000000,9.2500000000000000
Iris,57254.00,77.0000000000000000,4.5000000000000000
Palindromes,57251.00,57.7222222222222222,9.5000000000000000
Adventureland,5722039.00,77.6176470588235294,6.7032967032967033
Citadel,5715.00,62.1428571428571429,6.7500000000000000
Selma,571450.00,81.4230769230769231,7.4444444444444444
Tanna,5711.00,77.0909090909090909,8.3333333333333333
Cuban Fury,57105.00,57.3333333333333333,7.6666666666666667
22 Jump Street,57071445.00,72.7826086956521739,7.0551181102362205
The Meddler,57022.00,71.3888888888888889,6.9090909090909091
Incantato,5701.00,55.5000000000000000,5.0000000000000000
Kill Me Later,5700.00,43.7500000000000000,10.0000000000000000
My Dog Skip,56943.00,64.7307692307692308,7.5000000000000000
Just My Luck,5692285.00,35.9230769230769231,5.6923076923076923
The Wrecking Crew,56858.00,68.5294117647058824,6.3333333333333333
Sex and the City,56848056.00,57.6578947368421053,5.9090909090909091
House of the Dead,5683280.00,22.2000000000000000,2.3142857142857143
I Think I Love My Wife,5674802.00,51.8333333333333333,4.8260869565217391
The Little Hours,56676.00,70.6551724137931034,5.0000000000000000
Moana,56631401.00,81.0909090909090909,7.6153846153846154
Cosmopolis,56566.00,61.2285714285714286,4.2727272727272727
O,5655658.00,59.7307692307692308,6.0000000000000000
Soul Plane,5648486.00,39.5769230769230769,4.5000000000000000
The Aftermath,56419.00,47.7878787878787879,6.5000000000000000
The Road Home,56413.00,73.9200000000000000,10.0000000000000000
Despicable Me,56397125.00,73.5714285714285714,7.6530612244897959
Water,56280.00,78.1600000000000000,6.8888888888888889
War for the Planet of the Apes,56262929.00,81.5400000000000000,7.6768292682926829
Snow White and the Huntsman,56217700.00,59.3846153846153846,6.4615384615384615
Big Hero 6,56215889.00,74.9487179487179487,7.9371727748691099
Short Term 12,56206.00,83.1944444444444444,8.5454545454545455
Charlie and the Chocolate Factory,56178450.00,74.1250000000000000,6.2773722627737226
White Oleander,5607480.00,64.4285714285714286,8.4000000000000000
The Good Liar,5605051.00,58.8064516129032258,4.3913043478260870
Western Stars,560282.00,80.0000000000000000,8.0000000000000000
Of Time and the City,5595.00,82.0000000000000000,4.5000000000000000
Married Life,55851.00,66.7931034482758621,7.2000000000000000
All the Money in the World,5584684.00,72.7446808510638298,6.2888888888888889
How the Grinch Stole Christmas,55820330.00,53.1724137931034483,6.1228070175438596
The Limits of Control,55820.00,45.3636363636363636,7.6000000000000000
The Other Side of Heaven,55765.00,44.6250000000000000,6.8333333333333333
Maniac,5571.00,51.1111111111111111,6.7142857142857143
The Karate Kid,55665805.00,64.8648648648648649,6.5000000000000000
The Ballad of Lefty Brown,5559.00,63.5833333333333333,6.0000000000000000
Keep the Lights On,55574.00,77.7307692307692308,6.0000000000000000
Alone with Her,5555.00,67.5000000000000000,6.3333333333333333
The Comebacks,5554594.00,31.6923076923076923,3.0000000000000000
Running Free,55451.00,31.0666666666666667,0.66666666666666666667
Ida,55438.00,89.4285714285714286,7.1621621621621622
The Incredible Hulk,55414050.00,63.8947368421052632,6.8270042194092827
The Honeymooners,5538835.00,37.2592592592592593,5.0000000000000000
Destroyer,55347.00,64.9545454545454545,5.1904761904761905
Miss You Already,552506.00,61.3750000000000000,7.4000000000000000
Night at the Golden Eagle,5525.00,40.3333333333333333,2.0000000000000000
No Time to Die,55225007.00,69.3181818181818182,5.4675324675324675
Watchmen,55214334.00,60.5641025641025641,7.4671428571428571
A State of Mind,5515.00,66.4285714285714286,8.0000000000000000
Strange Magic,5504441.00,32.0000000000000000,5.8928571428571429
Imagine That,5503519.00,58.4782608695652174,5.3750000000000000
Best Worst Movie,5503.00,64.8000000000000000,6.5000000000000000
Mind the Gap,5503.00,51.8000000000000000,9.5000000000000000
She Hate Me,55016.00,35.3243243243243243,6.0000000000000000
Gone Baby Gone,5501406.00,74.8529411764705882,7.2947368421052632
The Dangerous Lives of Altar Boys,55000.00,70.0000000000000000,9.0000000000000000
Christmas in the Clouds,54920.00,60.4000000000000000,9.3000000000000000
Antitrust,5486209.00,38.2068965517241379,5.4375000000000000
Bait,5485591.00,45.6785714285714286,7.6000000000000000
Rise of the Planet of the Apes,54806191.00,69.7692307692307692,8.0443548387096774
Vamps,548.00,62.0000000000000000,6.1666666666666667
Juwanna Mann,5474270.00,31.0000000000000000,5.5000000000000000
Brokeback Mountain,547425.00,86.5365853658536585,8.3819875776397516
Eastern Promises,547092.00,80.8571428571428571,7.1500000000000000
Wicker Park,5467281.00,43.8235294117647059,7.0000000000000000
Walking Out,5462.00,76.9230769230769231,5.8000000000000000
Keeping Up with the Joneses,5461475.00,40.5161290322580645,5.5238095238095238
Divergent,54607747.00,54.7894736842105263,5.6545454545454545
San Andreas,54588173.00,48.5714285714285714,5.3934426229508197
Day Night Day Night,5457.00,63.2142857142857143,5.3333333333333333
Feast,54556.00,46.2500000000000000,6.4285714285714286
American Ultra,5454284.00,53.8387096774193548,5.9491525423728814
These Birds Walk,5454.00,81.2500000000000000,10.0000000000000000
Sidewalks of New York,545132.00,54.0000000000000000,8.0000000000000000
The Sound of Silence,5449.00,66.0000000000000000,4.0000000000000000
The Only Living Boy in New York,54458.00,39.4347826086956522,5.0000000000000000
Ted,54415205.00,64.5135135135135135,6.4383561643835616
Boynton Beach Club,54374.00,63.2380952380952381,10.0000000000000000
I Give It a Year,5436.00,55.6521739130434783,5.0000000000000000
Malignant,5434620.00,53.6086956521739130,5.8461538461538462
The Martian,54308575.00,80.1304347826086957,7.3592814371257485
Camp,54294.00,60.0937500000000000,4.0000000000000000
The Ladies Man,5426390.00,31.4782608695652174,7.6000000000000000
The Haunting of Molly Hartley,5423315.00,35.4000000000000000,3.7000000000000000
The Decoy Bride,542.00,48.0000000000000000,7.4000000000000000
Equilibrium,541512.00,40.1818181818181818,7.7872340425531915
Film Geek,5415.00,45.7500000000000000,9.2857142857142857
King Richard,5406033.00,75.1132075471698113,7.3750000000000000
Lucy in the Sky,54058.00,41.3888888888888889,3.8333333333333333
Bride Flight,54044.00,61.8947368421052632,6.0000000000000000
Thanks for Sharing,540281.00,57.6315789473684211,7.2307692307692308
The Woodsman,53985.00,74.0882352941176471,9.0000000000000000
Half Nelson,53983.00,83.3225806451612903,7.3333333333333333
The Dying Gaul,53944.00,65.3478260869565217,6.6666666666666667
The World,5390.00,80.7826086956521739,9.5000000000000000
Family Law,5384.00,67.2777777777777778,9.2500000000000000
The Nun,53807379.00,49.4375000000000000,4.9587628865979381
Jonah Hex,5379365.00,39.1250000000000000,4.1707317073170732
Rabbit Hole,53778.00,77.2051282051282051,7.3448275862068966
Uncut Gems,537242.00,89.2500000000000000,6.3090909090909091
Cars 3,53688680.00,62.0731707317073171,7.2600000000000000
Archenemy,53678.00,60.8888888888888889,5.8750000000000000
Eros,53666.00,54.5000000000000000,6.0000000000000000
Five Minutes of Heaven,5364.00,65.0000000000000000,8.6666666666666667
The Contender,5363900.00,62.6285714285714286,6.6000000000000000
Poms,5361937.00,43.0000000000000000,6.0000000000000000
Marie Antoinette,5361050.00,65.9189189189189189,5.9285714285714286
Why We Fight,53571.00,70.9687500000000000,6.6363636363636364
Case 39,5350570.00,31.9333333333333333,5.9583333333333333
Dead Man Down,5345250.00,45.5833333333333333,7.0344827586206897
Kill Your Darlings,53452.00,65.6111111111111111,6.5000000000000000
The Last Lions,53344.00,70.5333333333333333,8.7500000000000000
Titane,533397.00,77.1521739130434783,6.2258064516129032
12 Rounds,5329240.00,39.5384615384615385,3.7916666666666667
Together Together,532773.00,71.2812500000000000,6.8333333333333333
The Cut,5327.00,57.6250000000000000,6.0000000000000000
The Dead Center,5325.00,66.1428571428571429,7.0000000000000000
A Talking Picture,5325.00,75.9285714285714286,4.6666666666666667
Pride and Prejudice and Zombies,5324240.00,49.0000000000000000,4.9629629629629630
Hush,5322.00,70.8571428571428571,6.6415094339622642
Green Lantern,53174303.00,44.1282051282051282,5.4979253112033195
Borgman,5317.00,69.1363636363636364,5.0000000000000000
Not Easily Broken,5314278.00,47.7222222222222222,8.5000000000000000
The Wolverine,53113752.00,63.2826086956521739,6.3403361344537815
Hot Rod,5310711.00,49.0000000000000000,7.6290322580645161
Virgin,5310.00,52.7500000000000000,1.00000000000000000000
The Country Bears,5309675.00,42.8095238095238095,5.6000000000000000
The Secret Life of Words,5309.00,69.5454545454545455,8.0000000000000000
Creation,53073.00,57.2142857142857143,6.0000000000000000
The Hunt,5304455.00,77.6333333333333333,8.0000000000000000
The Infiltrator,5303775.00,66.6052631578947368,7.0370370370370370
The Overnight,53022.00,67.0000000000000000,6.4166666666666667
The Perfect Man,5300980.00,34.3793103448275862,4.6000000000000000
Testament of Youth,53008.00,75.6176470588235294,7.2000000000000000
Bodied,53000.00,75.0454545454545455,9.3000000000000000
Human Nature,5294.00,60.1000000000000000,4.3333333333333333
Wild Rose,52938.00,80.2500000000000000,7.4000000000000000
Big Bad Love,5293.00,55.7500000000000000,9.5000000000000000
The Guilt Trip,5290629.00,53.9655172413793103,6.5227272727272727
What Goes Up,5290.00,23.8000000000000000,8.5000000000000000
Heights,52885.00,61.8800000000000000,4.5000000000000000
Towelhead,52823.00,61.0000000000000000,6.6153846153846154
Blindsight,5279.00,73.0000000000000000,10.0000000000000000
Music Within,52744.00,57.3333333333333333,6.2500000000000000
Sabotage,5272444.00,45.9032258064516129,4.4166666666666667
Osmosis Jones,5271248.00,60.5000000000000000,6.4615384615384615
Tuck Everlasting,5268764.00,70.1111111111111111,8.0000000000000000
The Sisterhood of Night,5264.00,63.1250000000000000,7.0000000000000000
Hatchet II,52604.00,49.8181818181818182,6.6000000000000000
The Post,526011.00,82.4705882352941176,6.6210526315789474
Anna and the Apocalypse,52588.00,66.2592592592592593,5.8461538461538462
Ready to Rumble,5257778.00,30.4230769230769231,5.8571428571428571
The Eagle Huntress,52574.00,73.4615384615384615,6.3333333333333333
Paranormal Activity 3,52568183.00,61.2800000000000000,6.0804597701149425
Landline,52555.00,68.2121212121212121,5.1666666666666667
Skateland,5254.00,56.6923076923076923,4.6666666666666667
Superman Returns,52535096.00,73.3500000000000000,5.9732620320855615
The Bourne Supremacy,52521865.00,73.4871794871794872,7.5438596491228070
Meet Dave,5251918.00,48.6153846153846154,4.3333333333333333
The Girl in the Book,5249.00,69.5555555555555556,6.7500000000000000
Land of the Blind,5244.00,38.0000000000000000,9.0000000000000000
The Diary of a Teenage Girl,52334.00,86.7714285714285714,5.4782608695652174
Moonrise Kingdom,522996.00,83.8837209302325581,7.3865030674846626
More Than Honey,5225.00,71.6666666666666667,8.0000000000000000
Out of the Furnace,5220288.00,65.4000000000000000,7.0800000000000000
"I, Robot",52179887.00,62.8421052631578947,7.0172413793103448
Steve Jobs,521522.00,80.3555555555555556,6.6101694915254237
The Babymakers,5215.00,33.4705882352941176,1.4000000000000000
Take Shelter,52041.00,85.0000000000000000,7.1538461538461538
Brothers of the Head,5203.00,68.0000000000000000,8.0000000000000000
I Capture the Castle,51970.00,65.4137931034482759,6.0000000000000000
Sydney White,5196380.00,50.4285714285714286,5.0000000000000000
Venom,519489.00,30.1428571428571429,4.3750000000000000
The Ones Below,5191.00,65.4375000000000000,6.5000000000000000
The Other Man,51909.00,40.2500000000000000,4.3333333333333333
Heaven,51909.00,68.7741935483870968,8.4000000000000000
Stillwater,5188150.00,62.2439024390243902,6.4800000000000000
Who We Are Now,5188.00,82.0000000000000000,7.0000000000000000
Battle of the Sexes,518332.00,73.3695652173913043,6.9230769230769231
The Ledge,5176.00,37.2142857142857143,8.6363636363636364
Labor Day,5175282.00,56.8837209302325581,6.4347826086956522
Van Helsing,51748040.00,41.2368421052631579,5.6304347826086957
"Paul, Apostle of Christ",5172585.00,54.5454545454545455,7.6923076923076923
"Monrovia, Indiana",5172.00,76.8421052631578947,1.00000000000000000000
Silo,51689.00,52.8571428571428571,9.0000000000000000
Super Size Me,516641.00,75.4054054054054054,7.2000000000000000
Wrong Turn,5161498.00,39.2352941176470588,6.4000000000000000
Liyana,5160.00,79.3000000000000000,9.0000000000000000
A History of Violence,515992.00,81.8648648648648649,5.6363636363636364
Blue Jay,5159.00,71.3125000000000000,8.2727272727272727
Hidden Figures,515499.00,75.2765957446808511,7.6891891891891892
The Front Runner,51543.00,65.4772727272727273,6.0000000000000000
Pure,5154.00,71.8181818181818182,8.5000000000000000
Pitch Perfect,5149433.00,68.5151515151515152,7.2168674698795181
The Last Five Years,51475.00,60.8571428571428571,6.4444444444444444
Let Me In,5147479.00,79.8857142857142857,7.6835443037974684
They,5144090.00,37.6250000000000000,7.0000000000000000
Man on Wire,51392.00,88.6129032258064516,8.0263157894736842
The Rum Diary,5135369.00,60.5405405405405405,5.5517241379310345
The Queen of Versailles,51326.00,79.2352941176470588,7.4285714285714286
Entertainment,5132.00,66.0000000000000000,4.5000000000000000
Six Minutes to Midnight,51315.00,52.5263157894736842,6.0000000000000000
Hell Fest,5130963.00,33.0000000000000000,6.8333333333333333
8 Mile,51240555.00,76.5263157894736842,8.4776119402985075
Straw Dogs,5123760.00,49.7931034482758621,6.2777777777777778
Joshua,51233.00,71.8400000000000000,5.1250000000000000
The Hate U Give,512035.00,80.7045454545454545,7.7500000000000000
Delgo,511920.00,33.9000000000000000,4.0000000000000000
The Painted Veil,51085.00,71.9696969696969697,8.4509803921568627
Stalingrad,510846.00,53.0869565217391304,4.6000000000000000
Hardcore Henry,5107604.00,52.7333333333333333,7.5983606557377049
Bohemian Rhapsody,51061119.00,54.1000000000000000,7.6460481099656357
Prometheus,51050101.00,66.8372093023255814,5.9326186830015314
The Look of Love,5105.00,59.4500000000000000,3.0000000000000000
Beasts of No Nation,51003.00,79.0666666666666667,8.3783783783783784
The Perfect Game,510000.00,47.8947368421052632,7.5000000000000000
Slutty Summer,5094.00,37.1428571428571429,2.0000000000000000
Elle,50934.00,86.3611111111111111,6.1034482758620690
Wanted,50927085.00,67.1578947368421053,5.7386934673366834
Arctic,50878.00,72.8125000000000000,6.8666666666666667
Dough,50871.00,50.9285714285714286,8.0000000000000000
Griff the Invisible,5087.00,51.5000000000000000,4.0000000000000000
Off the Map,50865.00,69.3571428571428571,9.0000000000000000
The Brothers Solomon,508601.00,37.2941176470588235,8.6666666666666667
Oblivion,5081.00,57.1707317073170732,6.6019736842105263
Coco,50802605.00,82.6875000000000000,8.4663461538461538
One Day,5079566.00,53.4634146341463415,5.9583333333333333
Jurassic Park III,50771645.00,47.2333333333333333,5.4736842105263158
Best of Enemies,50738.00,78.0400000000000000,8.5555555555555556
Doubt,507226.00,72.4166666666666667,7.5925925925925926
The Joneses,507082.00,59.2333333333333333,6.8000000000000000
At Berkeley,5069.00,81.6000000000000000,5.5000000000000000
Aberdeen,5065.00,79.3529411764705882,9.0000000000000000
Abandon,5064077.00,42.6153846153846154,2.0000000000000000
The Brown Bunny,50601.00,53.1666666666666667,4.2500000000000000
Sorority Row,5059802.00,33.1818181818181818,5.2800000000000000
In the Earth,505723.00,66.4000000000000000,3.1333333333333333
Song to Song,50559.00,56.6764705882352941,5.3125000000000000
Simon Killer,5054.00,64.6666666666666667,6.0000000000000000
Gypsy 83,5054.00,52.7692307692307692,5.0000000000000000
Dunkirk,50513488.00,91.7924528301886792,7.0663900414937759
2 Fast 2 Furious,50472480.00,44.0277777777777778,5.1527777777777778
The World to Come,50384.00,71.1000000000000000,6.5000000000000000
A Hidden Life,50383.00,81.0454545454545455,7.3888888888888889
Good Dick,5036.00,57.0909090909090909,8.0000000000000000
Rebound,5033848.00,40.8400000000000000,7.0000000000000000
The Djinn,50312.00,63.0833333333333333,3.3333333333333333
Gozu,5030.00,60.5263157894736842,6.6666666666666667
Snow Cake,5030.00,58.9333333333333333,9.2500000000000000
The Gunman,5028702.00,43.7804878048780488,4.0400000000000000
Young Adam,50278.00,69.7500000000000000,4.3333333333333333
After the Wedding,50264.00,79.7241379310344828,7.6000000000000000
Or,5022.00,68.4166666666666667,9.0000000000000000
A Quiet Place,50203562.00,81.6727272727272727,6.5687500000000000
Michael Moore in TrumpLand,50200.00,57.8235294117647059,3.5000000000000000
The Boss Baby,50198902.00,54.5000000000000000,5.1944444444444444
Flight of the Phoenix,5019430.00,51.7500000000000000,7.3333333333333333
Knockaround Guys,5016852.00,36.8076923076923077,5.3333333333333333
Come Early Morning,50160.00,65.5625000000000000,9.3333333333333333
Treeless Mountain,5014.00,78.1428571428571429,6.3333333333333333
King Kong,50130145.00,81.8717948717948718,6.3843797856049005
Ghost Town,5012315.00,72.6333333333333333,6.7857142857142857
The Claim,5009.00,63.1071428571428571,6.5000000000000000
The Great Gatsby,50085184.00,58.2666666666666667,6.7203791469194313
Motherhood,50081.00,41.4666666666666667,1.00000000000000000000
The Void,50026.00,63.8571428571428571,5.6153846153846154
Burnt,5002341.00,47.7500000000000000,5.1666666666666667
Waltz with Bashir,50021.00,89.5454545454545455,7.9666666666666667
Pathfinder,5001214.00,35.0000000000000000,4.3333333333333333
The Lobster,50003.00,81.6590909090909091,5.2053571428571429
Timbuktu,50000.00,90.6451612903225806,6.7500000000000000
Alice,5000.00,71.7272727272727273,8.0000000000000000
The Tracker,4993.00,73.1875000000000000,6.0000000000000000
Monos,49843.00,79.1111111111111111,7.0000000000000000
The Tree,4983.00,60.6500000000000000,6.0000000000000000
Hell Baby,4980.00,45.2000000000000000,5.0000000000000000
The Meaning of Hitler,4976.00,77.1250000000000000,1.5000000000000000
Bread and Roses,49662.00,61.4736842105263158,0E-20
Tehran Taboo,4962.00,74.7500000000000000,9.0000000000000000
American Psycho,4961015.00,65.5142857142857143,8.3628318584070796
Beyond the Black Rainbow,4957.00,54.1000000000000000,5.1111111111111111
Downsizing,4954287.00,64.7083333333333333,4.8695652173913043
Taken 2,49514769.00,48.9142857142857143,4.9255319148936170
The Darkness,4950859.00,33.0000000000000000,2.0869565217391304
The Waiting Room,4950.00,82.8333333333333333,6.0000000000000000
Whole New Thing,4949.00,55.9090909090909091,7.0000000000000000
How to Train Your Dragon 2,49451322.00,77.8333333333333333,8.4662162162162162
Halloween Kills,49404980.00,47.2000000000000000,5.4652777777777778
The Bridge,49313.00,63.1666666666666667,7.5555555555555556
Doomsday,4926565.00,54.3571428571428571,5.3253012048192771
Nocturnal Animals,492648.00,69.5555555555555556,6.9595959595959596
The Kids Are All Right,491971.00,84.5128205128205128,7.0266666666666667
"I Love You, Beth Cooper",4919433.00,38.3000000000000000,5.6428571428571429
Pawn Shop Chronicles,4915.00,31.2000000000000000,5.6666666666666667
Zero Days,49110.00,77.0000000000000000,8.2500000000000000
Rush Hour 3,49100158.00,47.7500000000000000,5.3877551020408163
Reprise,49060.00,79.5600000000000000,5.3333333333333333
The Majestic,4904339.00,37.6666666666666667,8.0000000000000000
Neighbors,49033915.00,69.7333333333333333,5.7735849056603774
Flower,48919.00,48.7500000000000000,6.0000000000000000
Changeling,489015.00,66.8421052631578947,7.0645161290322581
Little Otik,4887.00,74.9230769230769231,7.2500000000000000
Something New,4879736.00,65.8214285714285714,6.7000000000000000
Tangled,48767052.00,73.1764705882352941,8.3194444444444444
Green Street Hooligans,48760.00,58.1818181818181818,8.2307692307692308
The Cured,4875.00,61.1000000000000000,5.5000000000000000
Batman Begins,48745440.00,72.6829268292682927,8.5012165450121655
The Perfect Score,4873819.00,42.4285714285714286,7.3333333333333333
Putty Hill,4868.00,77.9090909090909091,0E-20
The Miseducation of Cameron Post,48638.00,71.8888888888888889,5.8666666666666667
Pariah,48579.00,79.7352941176470588,8.2500000000000000
American Outlaws,4855475.00,34.6538461538461538,6.0000000000000000
The Young Unknowns,4855.00,45.6666666666666667,7.0000000000000000
The Matrix Revolutions,48475154.00,52.7073170731707317,6.0695652173913043
Hotel Transylvania 2,48464322.00,47.5416666666666667,6.6363636363636364
Bettie Page Reveals All,4846.00,67.0555555555555556,5.6666666666666667
Girlhood,4845.00,72.3750000000000000,9.3333333333333333
Wish I Was Here,484401.00,48.4705882352941176,7.0714285714285714
Pieces of April,48422.00,72.5277777777777778,9.0000000000000000
The United States of Leland,48384.00,43.4814814814814815,7.2500000000000000
Watermarks,4837.00,70.5333333333333333,10.0000000000000000
The Whale,4835.00,65.7500000000000000,7.0000000000000000
Vanity Fair,4833900.00,58.0975609756097561,9.5000000000000000
Presenting Princess Shaw,4814.00,77.8947368421052632,7.0000000000000000
The Wendell Baker Story,48120.00,48.4000000000000000,7.0000000000000000
Scary Movie 3,48113770.00,52.3333333333333333,6.6590909090909091
Freak Show,4809.00,56.3000000000000000,7.8333333333333333
Court,4806.00,83.4166666666666667,10.0000000000000000
The One I Love,48059.00,67.6296296296296296,6.0000000000000000
Movie 43,4805878.00,23.3913043478260870,2.8480000000000000
First Position,48024.00,73.3636363636363636,7.0000000000000000
The Fault in Our Stars,48002523.00,70.6222222222222222,6.7600000000000000
Aliens of the Deep,479368.00,72.7222222222222222,6.7500000000000000
The Imitation Game,479352.00,74.3469387755102041,7.7425149700598802
Born in China,4790367.00,59.2857142857142857,6.6000000000000000
The Dead Girl,4789.00,68.7619047619047619,5.5555555555555556
A Real Young Girl,4788.00,59.0000000000000000,6.0000000000000000
Unforgettable,4785431.00,49.4074074074074074,2.8571428571428571
Bears,4776267.00,69.8000000000000000,6.2727272727272727
Sleepwalking,47762.00,44.5416666666666667,8.6666666666666667
Unfinished Business,4772613.00,36.2692307692307692,4.1428571428571429
Gone,4770360.00,39.4000000000000000,5.0500000000000000
The Light Between Oceans,4765838.00,63.4772727272727273,6.9545454545454545
Kung Fu Panda 2,47656302.00,70.2647058823529412,8.2268907563025210
The Longest Yard,47606480.00,52.4571428571428571,6.7368421052631579
Shark Tale,47604606.00,53.0277777777777778,5.4230769230769231
The Last Duel,4759151.00,70.2200000000000000,7.1578947368421053
Sex and Lucia,47591.00,68.2857142857142857,7.8000000000000000
The Personal History of David Copperfield,475800.00,78.3589743589743590,4.6428571428571429
Lizzie,47580.00,60.9375000000000000,6.3333333333333333
Into the Abyss,47559.00,76.9000000000000000,7.1111111111111111
The Edge of Seventeen,4754215.00,77.1052631578947368,7.8000000000000000
Interstellar,47510360.00,74.4565217391304348,7.9403508771929825
The Words,4750894.00,43.6000000000000000,6.5000000000000000
Donkey Punch,4744.00,47.1666666666666667,4.7500000000000000
Roger Dodger,47431.00,76.6363636363636364,8.2500000000000000
Infinitely Polar Bear,47398.00,66.4375000000000000,7.5714285714285714
The Dogwalker,4726.00,50.2500000000000000,9.4666666666666667
Defamation,4725.00,63.1000000000000000,10.0000000000000000
Madagascar,47224594.00,61.7222222222222222,6.6176470588235294
Light From Light,4719.00,76.7857142857142857,8.0000000000000000
Seberg,47180.00,56.6785714285714286,5.5714285714285714
The Kite Runner,471713.00,66.2352941176470588,7.9722222222222222
Prom,4712638.00,55.7083333333333333,6.9166666666666667
Brick Lane,47124.00,64.7600000000000000,6.6666666666666667
In the Land of Women,4712341.00,53.1034482758620690,6.0000000000000000
Quartet,47122.00,66.6111111111111111,5.7000000000000000
